sample_id,class,chunk_idx,generated_video_path,input_image_path,last_frame_path,seed,attempt,adjacent_cross_chunk_frechet,drift_from_first_chunk,omni_interstab_l,omni_interstab_n,omni_intercov,omni_interorder,omni_transitions_detect,omni_object_control,omni_camera_control,omni_status,omni_details,omni_metric_statuses,omni_metric_faithfulness,omni_metric_verification_modes,omni_target_entities,omni_affected_entities,omni_unaffected_entities,omni_event_sequence,vbench_subject_consistency,vbench_background_consistency,vbench_motion_smoothness,vbench_dynamic_degree,vbench_aesthetic_quality,vbench_imaging_quality,threshold_passed,threshold_failures,retry_outcome
dynamic_000000,articulated,0,/content/ComfyUI/output/clip_000.mp4,/content/drive/MyDrive/worldscore_outputs/dataset_cache/images/dynamic_000000.png,/content/ComfyUI/input/clip_000_lastframe.png,2603139106,0,,-5.58109138060788e-06,0.7965364630023638,0.6678366331782702,0.0,,1.0,1.0,0.5321661470374429,partial,"{""sampling"": {""num_total_frames"": 25, ""num_sampled_frames"": 8, ""sampling_mode_used"": ""uniform"", ""sampled_to_full_index_map"": {""0"": 0, ""1"": 3, ""2"": 6, ""3"": 10, ""4"": 13, ""5"": 17, ""6"": 20, ""7"": 24}, ""metric_frame_usage"": {""interstab_l"": ""full_frames"", ""interstab_n"": ""both"", ""intercov"": ""both"", ""interorder"": ""both"", ""transitions_detect"": ""full_frames"", ""object_control"": ""sampled_frames"", ""camera_control"": ""full_frames"", ""agentic_score"": ""summary_only""}, ""sampled_frame_indices"": [0, 3, 6, 10, 13, 17, 20, 24], ""last_frame_path"": ""/content/ComfyUI/input/clip_000_lastframe.png""}, ""metric_statuses"": {""interstab_l"": ""ok"", ""interstab_n"": ""partial"", ""intercov"": ""partial"", ""interorder"": ""skipped"", ""transitions_detect"": ""ok"", ""object_control"": ""partial"", ""camera_control"": ""partial""}, ""metric_faithfulness"": {""interstab_l"": ""partial faithful"", ""interstab_n"": ""fallback approximation"", ""intercov"": ""fallback approximation"", ""interorder"": ""partial faithful"", ""transitions_detect"": ""article-faithful"", ""object_control"": ""fallback approximation"", ""camera_control"": ""fallback approximation""}, ""metric_verification_modes"": {""interstab_l"": ""partial_faithful"", ""interstab_n"": ""fallback"", ""intercov"": ""fallback"", ""interorder"": ""skipped"", ""transitions_detect"": ""article_faithful"", ""object_control"": ""fallback"", ""camera_control"": ""prompt_hint_fallback""}, ""metrics"": {""interstab_l"": {""score"": 0.7965364630023638, ""status"": ""ok"", ""verification_mode"": ""partial_faithful"", ""faithfulness_status"": ""partial faithful"", ""used_fallback"": true, ""details"": {""verification_mode"": ""partial_faithful"", ""faithfulness_status"": ""partial faithful"", ""used_fallback"": true, ""status"": ""ok"", ""frame_usage"": ""full_frames"", ""pair_source"": ""fallback_long_range_pairs"", ""used_pairs"": [[0, 9], [0, 14], [0, 19], [0, 24], [4, 14], [4, 19]], ""pair_scores"": [0.8027379363775253, 0.8005801886320114, 0.7890711724758148, 0.7807536423206329, 0.8121273964643478, 0.7939484417438507], ""pair_details"": [{""pair"": [0, 9], ""ssim_gray"": 0.6066157817840576, ""embedding_similarity"": 0.998860090970993, ""pair_score"": 0.8027379363775253}, {""pair"": [0, 14], ""ssim_gray"": 0.6018400192260742, ""embedding_similarity"": 0.9993203580379486, ""pair_score"": 0.8005801886320114}, {""pair"": [0, 19], ""ssim_gray"": 0.5792491436004639, ""embedding_similarity"": 0.9988932013511658, ""pair_score"": 0.7890711724758148}, {""pair"": [0, 24], ""ssim_gray"": 0.5631135702133179, ""embedding_similarity"": 0.998393714427948, ""pair_score"": 0.7807536423206329}, {""pair"": [4, 14], ""ssim_gray"": 0.6253973245620728, ""embedding_similarity"": 0.9988574683666229, ""pair_score"": 0.8121273964643478}, {""pair"": [4, 19], ""ssim_gray"": 0.5890234708786011, ""embedding_similarity"": 0.9988734126091003, ""pair_score"": 0.7939484417438507}], ""anchor_static_scores"": [{""pair"": [0, 8], ""change_score"": 0.23603657204657796, ""similarity_score"": 0.763963427953422}, {""pair"": [0, 24], ""change_score"": 0.2711363900452852, ""similarity_score"": 0.7288636099547148}, {""pair"": [8, 16], ""change_score"": 0.22953257225453857, ""similarity_score"": 0.7704674277454614}, {""pair"": [16, 24], ""change_score"": 0.23006707821041347, ""similarity_score"": 0.7699329217895865}], ""static_gate_applied"": false, ""static_gate_reason"": ""not_applied"", ""static_gate"": 1.0, ""embedding_mode"": ""fallback_histogram""}}, ""interstab_n"": {""score"": 0.6678366331782702, ""status"": ""partial"", ""verification_mode"": ""fallback"", ""faithfulness_status"": ""fallback approximation"", ""used_fallback"": true, ""details"": {""verification_mode"": ""fallback"", ""faithfulness_status"": ""fallback approximation"", ""used_fallback"": true, ""status"": ""partial"", ""frame_usage"": ""both"", ""target_region_source"": ""inferred_target_region"", ""non_target_region_source"": ""frame_minus_target_region"", ""segmentation_mode"": ""inferred"", ""flow_energy_raw"": {""target_curve"": [1.4202229976654053, 1.8826370239257812, 2.1683976650238037, 2.460707426071167, 2.9047462940216064, 2.875058889389038, 2.755169630050659, 1.3580825328826904, 2.254362106323242, 2.3468635082244873, 2.4750592708587646, 2.318387746810913, 3.0787296295166016, 2.7352004051208496, 2.628892421722412, 1.9280943870544434, 2.4642117023468018, 2.5961689949035645, 2.4359629154205322, 2.243509531021118, 1.8479509353637695, 1.867240309715271, 1.5479986667633057, 1.0149550437927246], ""non_target_curve"": [0.23436757922172546, 0.2824847996234894, 0.4654349982738495, 0.5450495481491089, 0.4821214973926544, 0.5493137240409851, 0.5437106490135193, 0.289189875125885, 0.35171806812286377, 0.49806925654411316, 0.5111358165740967, 0.5797915458679199, 0.8104512095451355, 0.6002065539360046, 0.5930996537208557, 0.38754481077194214, 0.6201344132423401, 0.64286208152771, 0.628633439540863, 0.5724650621414185, 0.4805137515068054, 0.4407487213611603, 0.5285984873771667, 0.47370535135269165], ""non_target_mean"": 0.5046396205822626}, ""normalization_info"": {""transform"": ""exp(-energy/beta)"", ""beta"": 1.25}, ""num_frames_used"": 25, ""used_fallback_reason"": ""inferred_target_region""}}, ""intercov"": {""score"": 0.0, ""status"": ""partial"", ""verification_mode"": ""fallback"", ""faithfulness_status"": ""fallback approximation"", ""used_fallback"": true, ""details"": {""verification_mode"": ""fallback"", ""faithfulness_status"": ""fallback approximation"", ""used_fallback"": true, ""status"": ""partial"", ""frame_usage"": ""both"", ""entity_breakdown"": {""elephant"": {""group"": ""affected"", ""region_source"": ""inferred_target_region"", ""motion_score"": 0.9387085493698321, ""appearance_score"": 0.28403021097183223, ""position_score"": 0.013804646185442498, ""expected_direction"": ""static"", ""expected_magnitude"": ""low"", ""semantic_verifier_score"": null, ""semantic_hook"": null, ""decision"": false, ""decision_score"": 0.4121811355090356, ""heuristic_score"": 0.4121811355090356, ""verification_mode"": ""fallback"", ""used_fallback"": true, ""region_details"": {""mode"": ""inferred_target_region"", ""segmentation_mode"": ""inferred"", ""used_fallback"": true}, ""motion_signature"": {""mean_motion"": 2.233691930770874, ""max_motion"": 3.0787296295166016, ""mean_dx"": -1.7094345092773438, ""mean_dy"": 0.5469422936439514, ""position_shift"": 43.075233459472656}, ""appearance_signature"": {""mean_change"": 0.22690890729427338, ""max_change"": 0.2567574381828308, ""start_end_change"": 0.30221205949783325, ""embedding_mode"": ""fallback_histogram""}}}, ""num_entities_total"": 1, ""num_entities_evaluated"": 1, ""num_affected"": 1, ""num_unaffected"": 0, ""used_semantic_verifier"": false, ""aggregate_target_region_source"": ""inferred_target_region"", ""used_fallback_reason"": [""inferred_target_region""]}}, ""interorder"": {""score"": null, ""status"": ""skipped"", ""verification_mode"": ""skipped"", ""faithfulness_status"": ""partial faithful"", ""used_fallback"": false, ""details"": {""verification_mode"": ""skipped"", ""faithfulness_status"": ""partial faithful"", ""used_fallback"": false, ""status"": ""skipped"", ""frame_usage"": ""both"", ""reason"": ""insufficient_event_sequence"", ""event_sequence_used"": [], ""num_expected_events"": 0, ""num_event_pairs"": 0, ""num_verified_pairs"": 0, ""num_violated_pairs"": 0, ""num_missing_events"": 0, ""detected_event_positions"": [], ""verified_pairs"": [], ""violated_pairs"": [], ""missing_events"": [], ""evidence_per_event"": {}, ""pair_evidence"": [], ""used_fallback_reason"": null}}, ""transitions_detect"": {""score"": 1.0, ""status"": ""ok"", ""verification_mode"": ""article_faithful"", ""faithfulness_status"": ""article-faithful"", ""used_fallback"": false, ""details"": {""verification_mode"": ""article_faithful"", ""faithfulness_status"": ""article-faithful"", ""used_fallback"": false, ""status"": ""ok"", ""frame_usage"": ""full_frames"", ""boundary_scores"": [{""boundary_after_frame"": 0, ""score"": 0.08018822992686184}, {""boundary_after_frame"": 1, ""score"": 0.06368347717914731}, {""boundary_after_frame"": 2, ""score"": 0.09317283621057869}, {""boundary_after_frame"": 3, ""score"": 0.10599583770148456}, {""boundary_after_frame"": 4, ""score"": 0.10832030253019184}, {""boundary_after_frame"": 5, ""score"": 0.11006964194588365}, {""boundary_after_frame"": 6, ""score"": 0.10227025071624668}, {""boundary_after_frame"": 7, ""score"": 0.04330978923942894}, {""boundary_after_frame"": 8, ""score"": 0.08021186571568252}, {""boundary_after_frame"": 9, ""score"": 0.08597792352084072}, {""boundary_after_frame"": 10, ""score"": 0.08957449339330197}, {""boundary_after_frame"": 11, ""score"": 0.09453580926638099}, {""boundary_after_frame"": 12, ""score"": 0.14204092741943897}, {""boundary_after_frame"": 13, ""score"": 0.10139450921677054}, {""boundary_after_frame"": 14, ""score"": 0.09759362236130983}, {""boundary_after_frame"": 15, ""score"": 0.05894544526468963}, {""boundary_after_frame"": 16, ""score"": 0.1059398433752358}, {""boundary_after_frame"": 17, ""score"": 0.10419085333123805}, {""boundary_after_frame"": 18, ""score"": 0.10281581851653754}, {""boundary_after_frame"": 19, ""score"": 0.09436922879889609}, {""boundary_after_frame"": 20, ""score"": 0.08633930656593294}, {""boundary_after_frame"": 21, ""score"": 0.07502103211358191}, {""boundary_after_frame"": 22, ""score"": 0.08418002178892495}, {""boundary_after_frame"": 23, ""score"": 0.07014398243976758}], ""threshold_used"": 0.4, ""transition_frame_indices"": [], ""num_transitions"": 0, ""num_scenes"": 1, ""binary_decision"": false, ""smoothing_applied"": true, ""used_fallback_reason"": null}}, ""object_control"": {""score"": 1.0, ""status"": ""partial"", ""verification_mode"": ""fallback"", ""faithfulness_status"": ""fallback approximation"", ""used_fallback"": true, ""details"": {""verification_mode"": ""fallback"", ""faithfulness_status"": ""fallback approximation"", ""used_fallback"": true, ""status"": ""partial"", ""frame_usage"": ""sampled_frames"", ""entity_results"": {""elephant"": {""sampled_frame_indices"": [0, 3, 6, 10, 13, 17, 20, 24], ""region_source"": ""inferred_target_region"", ""present_score"": 0.7076595425605774, ""preserved_score"": 0.7066723823547363, ""semantic_presence_score"": null, ""decision"": true, ""verification_mode"": ""fallback"", ""used_fallback"": true, ""semantic_hook"": null, ""embedding_mode"": ""fallback_histogram""}}, ""num_targets"": 1, ""num_confirmed"": 1, ""used_semantic_verifier"": false, ""used_fallback_reason"": [""inferred_target_region""], ""sampled_frame_indices"": [0, 3, 6, 10, 13, 17, 20, 24], ""aggregate_target_region_source"": ""inferred_target_region""}}, ""camera_control"": {""score"": 0.5321661470374429, ""status"": ""partial"", ""verification_mode"": ""prompt_hint_fallback"", ""faithfulness_status"": ""fallback approximation"", ""used_fallback"": true, ""details"": {""verification_mode"": ""prompt_hint_fallback"", ""faithfulness_status"": ""fallback approximation"", ""used_fallback"": true, ""status"": ""partial"", ""frame_usage"": ""full_frames"", ""available_camera_inputs"": {""camera_prompt"": true, ""camera_transform_hint"": false, ""camera_trajectory_gt"": false, ""layout_spec"": true}, ""computed_path"": ""prompt_hint_fallback"", ""camera_prompt"": ""fixed camera"", ""camera_transform_hint"": null, ""trajectory_gt_used"": false, ""camera_score_raw"": 0.5321661470374429, ""used_fallback_reason"": ""trajectory_gt_unavailable"", ""why_skipped_or_partial"": ""trajectory_gt_unavailable"", ""expected_camera_motion"": {""type"": ""static"", ""direction"": ""static"", ""source_text"": ""fixed camera""}, ""mask_mode"": ""inferred_target_region"", ""framewise_vectors"": [[-0.1536121666431427, 0.07132447510957718], [-0.2258707880973816, 0.06637191027402878], [-0.3780096769332886, 0.1533438265323639], [-0.4557037055492401, 0.15331017971038818], [-0.42958107590675354, 0.11214595288038254], [-0.49651777744293213, 0.1485987901687622], [-0.4756566882133484, 0.19652368128299713], [-0.2503431439399719, 0.09588948637247086], [-0.16514672338962555, 0.24053463339805603], [0.07691388577222824, 0.4150586724281311], [0.2506123185157776, 0.3751744031906128], [0.36006414890289307, 0.36137986183166504], [0.5211891531944275, 0.40315383672714233], [0.28361085057258606, 0.25813817977905273], [0.19000940024852753, 0.24665357172489166], [-0.020702918991446495, 0.163442462682724], [-0.022620592266321182, 0.3303232789039612], [-0.06431623548269272, 0.35361042618751526], [-0.037446942180395126, 0.35966673493385315], [-0.0450613908469677, 0.30685535073280334], [0.04358399659395218, 0.22396786510944366], [0.08974423259496689, 0.1334303319454193], [0.20128394663333893, 0.08157972991466522], [0.2186468243598938, -0.008176044560968876]], ""framewise_magnitudes"": [0.23436757922172546, 0.2824847996234894, 0.4654349982738495, 0.5450495481491089, 0.4821214973926544, 0.5493137240409851, 0.5437106490135193, 0.289189875125885, 0.35171806812286377, 0.49806925654411316, 0.5111358165740967, 0.5797915458679199, 0.8104512095451355, 0.6002065539360046, 0.5930996537208557, 0.38754481077194214, 0.6201344132423401, 0.64286208152771, 0.628633439540863, 0.5724650621414185, 0.4805137515068054, 0.4407487213611603, 0.5285984873771667, 0.47370535135269165]}}}}","{""interstab_l"": ""ok"", ""interstab_n"": ""partial"", ""intercov"": ""partial"", ""interorder"": ""skipped"", ""transitions_detect"": ""ok"", ""object_control"": ""partial"", ""camera_control"": ""partial""}","{""interstab_l"": ""partial faithful"", ""interstab_n"": ""fallback approximation"", ""intercov"": ""fallback approximation"", ""interorder"": ""partial faithful"", ""transitions_detect"": ""article-faithful"", ""object_control"": ""fallback approximation"", ""camera_control"": ""fallback approximation""}","{""interstab_l"": ""partial_faithful"", ""interstab_n"": ""fallback"", ""intercov"": ""fallback"", ""interorder"": ""skipped"", ""transitions_detect"": ""article_faithful"", ""object_control"": ""fallback"", ""camera_control"": ""prompt_hint_fallback""}","[""elephant""]","[""elephant""]",[],[],0.9491979194184144,0.9624532063802084,0.992547376711644,0.0,0.5382057428359985,0.7178312713623046,True,[],accepted
