sample_id,class,num_chunks,omni_interstab_l_trajectory,omni_interstab_l_valid_count,omni_interstab_l_missing_count,omni_interstab_l_mean,omni_interstab_l_min,omni_interstab_l_max,omni_interstab_n_trajectory,omni_interstab_n_valid_count,omni_interstab_n_missing_count,omni_interstab_n_mean,omni_interstab_n_min,omni_interstab_n_max,omni_intercov_trajectory,omni_intercov_valid_count,omni_intercov_missing_count,omni_intercov_mean,omni_intercov_min,omni_intercov_max,omni_interorder_trajectory,omni_interorder_valid_count,omni_interorder_missing_count,omni_transitions_detect_trajectory,omni_transitions_detect_valid_count,omni_transitions_detect_missing_count,omni_transitions_detect_mean,omni_transitions_detect_min,omni_transitions_detect_max,omni_object_control_trajectory,omni_object_control_valid_count,omni_object_control_missing_count,omni_object_control_mean,omni_object_control_min,omni_object_control_max,omni_camera_control_trajectory,omni_camera_control_valid_count,omni_camera_control_missing_count,omni_camera_control_mean,omni_camera_control_min,omni_camera_control_max,omni_interstab_l_status_counts,omni_interstab_l_faithfulness_counts,omni_interstab_l_verification_mode_counts,omni_interstab_n_status_counts,omni_interstab_n_faithfulness_counts,omni_interstab_n_verification_mode_counts,omni_intercov_status_counts,omni_intercov_faithfulness_counts,omni_intercov_verification_mode_counts,omni_interorder_status_counts,omni_interorder_faithfulness_counts,omni_interorder_verification_mode_counts,omni_transitions_detect_status_counts,omni_transitions_detect_faithfulness_counts,omni_transitions_detect_verification_mode_counts,omni_object_control_status_counts,omni_object_control_faithfulness_counts,omni_object_control_verification_mode_counts,omni_camera_control_status_counts,omni_camera_control_faithfulness_counts,omni_camera_control_verification_mode_counts,omni_status_counts,omni_agentic_score_mean,omni_agentic_score_min,omni_agentic_score_max,omni_agentic_score_valid_count,omni_agentic_score_missing_count,omni_agentic_score_trajectory,vbench_subject_consistency_mean,vbench_subject_consistency_min,vbench_subject_consistency_max,vbench_background_consistency_mean,vbench_background_consistency_min,vbench_background_consistency_max,vbench_motion_smoothness_mean,vbench_motion_smoothness_min,vbench_motion_smoothness_max,vbench_dynamic_degree_mean,vbench_dynamic_degree_min,vbench_dynamic_degree_max,vbench_aesthetic_quality_mean,vbench_aesthetic_quality_min,vbench_aesthetic_quality_max,vbench_imaging_quality_mean,vbench_imaging_quality_min,vbench_imaging_quality_max,full_rollout_path,fullrollout_vbench_subject_consistency,fullrollout_vbench_background_consistency,fullrollout_vbench_motion_smoothness,fullrollout_vbench_dynamic_degree,fullrollout_vbench_aesthetic_quality,fullrollout_vbench_imaging_quality,gate_triggered_count,gate_failure_breakdown,chunks_retried_count,avg_attempts_per_chunk
dynamic_000000,articulated,6,"[{""chunk_idx"": 0, ""value"": 0.9081980908910433}, {""chunk_idx"": 1, ""value"": 0.8252191816767057}, {""chunk_idx"": 2, ""value"": 0.843256488442421}, {""chunk_idx"": 3, ""value"": 0.8771014759937922}, {""chunk_idx"": 4, ""value"": 0.8452698960900307}, {""chunk_idx"": 5, ""value"": 0.87949717293183}]",6,0,0.8630903843376371,0.8252191816767057,0.9081980908910432,"[{""chunk_idx"": 0, ""value"": 0.9767291109780017}, {""chunk_idx"": 1, ""value"": 0.7244883099039178}, {""chunk_idx"": 2, ""value"": 0.7667654567334256}, {""chunk_idx"": 3, ""value"": 0.860370140421357}, {""chunk_idx"": 4, ""value"": 0.6835467002085799}, {""chunk_idx"": 5, ""value"": 0.692726341712091}]",6,0,0.7841043433262288,0.6835467002085799,0.9767291109780016,"[{""chunk_idx"": 0, ""value"": 0.0}, {""chunk_idx"": 1, ""value"": 0.0}, {""chunk_idx"": 2, ""value"": 0.0}, {""chunk_idx"": 3, ""value"": 0.0}, {""chunk_idx"": 4, ""value"": 0.0}, {""chunk_idx"": 5, ""value"": 0.0}]",6,0,0.0,0.0,0.0,"[{""chunk_idx"": 0, ""value"": null}, {""chunk_idx"": 1, ""value"": null}, {""chunk_idx"": 2, ""value"": null}, {""chunk_idx"": 3, ""value"": null}, {""chunk_idx"": 4, ""value"": null}, {""chunk_idx"": 5, ""value"": null}]",0,6,"[{""chunk_idx"": 0, ""value"": 1.0}, {""chunk_idx"": 1, ""value"": 1.0}, {""chunk_idx"": 2, ""value"": 1.0}, {""chunk_idx"": 3, ""value"": 1.0}, {""chunk_idx"": 4, ""value"": 1.0}, {""chunk_idx"": 5, ""value"": 1.0}]",6,0,1.0,1.0,1.0,"[{""chunk_idx"": 0, ""value"": 1.0}, {""chunk_idx"": 1, ""value"": 1.0}, {""chunk_idx"": 2, ""value"": 1.0}, {""chunk_idx"": 3, ""value"": 1.0}, {""chunk_idx"": 4, ""value"": 1.0}, {""chunk_idx"": 5, ""value"": 1.0}]",6,0,1.0,1.0,1.0,"[{""chunk_idx"": 0, ""value"": 0.9638780274168386}, {""chunk_idx"": 1, ""value"": 0.6043646186103719}, {""chunk_idx"": 2, ""value"": 0.6603667608275693}, {""chunk_idx"": 3, ""value"": 0.7905800153226963}, {""chunk_idx"": 4, ""value"": 0.5518554145959923}, {""chunk_idx"": 5, ""value"": 0.5634789070072685}]",6,0,0.6890872906301229,0.5518554145959923,0.9638780274168386,"{""ok"": 6}","{""partial faithful"": 6}","{""partial_faithful"": 6}","{""partial"": 6}","{""fallback approximation"": 6}","{""fallback"": 6}","{""partial"": 6}","{""fallback approximation"": 6}","{""fallback"": 6}","{""skipped"": 6}","{""partial faithful"": 6}","{""skipped"": 6}","{""ok"": 6}","{""article-faithful"": 6}","{""article_faithful"": 6}","{""partial"": 6}","{""fallback approximation"": 6}","{""fallback"": 6}","{""partial"": 6}","{""fallback approximation"": 6}","{""prompt_hint_fallback"": 6}","{""partial"": 6}",0.6906764855617973,0.6594954988799153,0.7528207566444945,6,0,"[{""chunk_idx"": 0, ""value"": 0.7528207566444945}, {""chunk_idx"": 1, ""value"": 0.6693611828072716}, {""chunk_idx"": 2, ""value"": 0.6840387570991424}, {""chunk_idx"": 3, ""value"": 0.713696536948727}, {""chunk_idx"": 4, ""value"": 0.6594954988799153}, {""chunk_idx"": 5, ""value"": 0.6646461809912323}]",0.9621482487354012,0.953277918199698,0.9727666440109412,0.9608866373697916,0.9471435546875,0.9737955729166666,0.9951683927603884,0.99393716982507,0.9957112703344142,0.0,0.0,0.0,0.5286907056967417,0.5077180862426758,0.5429986715316772,0.5959418716430664,0.5031204376220704,0.6795387298583984,/content/drive/MyDrive/worldscore_outputs/videos/dynamic_000000/full_rollout.mp4,0.9062768222901644,0.9512226693582216,0.994492028038781,0.0,0.5286906957626343,0.5959418716430664,0,{},0,1.0
dynamic_000001,articulated,6,"[{""chunk_idx"": 0, ""value"": 0.7605170061190923}, {""chunk_idx"": 1, ""value"": 0.7793467218677202}, {""chunk_idx"": 2, ""value"": 0.8649703289071718}, {""chunk_idx"": 3, ""value"": 0.8435668125748634}, {""chunk_idx"": 4, ""value"": 0.889275019367536}, {""chunk_idx"": 5, ""value"": 0.8804909760753313}]",6,0,0.8363611441519526,0.7605170061190923,0.889275019367536,"[{""chunk_idx"": 0, ""value"": 0.4724119184083099}, {""chunk_idx"": 1, ""value"": 0.4225411584727445}, {""chunk_idx"": 2, ""value"": 0.7450143879319477}, {""chunk_idx"": 3, ""value"": 0.6128823351732267}, {""chunk_idx"": 4, ""value"": 0.67720759801412}, {""chunk_idx"": 5, ""value"": 0.6683451129055246}]",6,0,0.5997337518176455,0.4225411584727445,0.7450143879319477,"[{""chunk_idx"": 0, ""value"": 0.0}, {""chunk_idx"": 1, ""value"": 0.0}, {""chunk_idx"": 2, ""value"": 1.0}, {""chunk_idx"": 3, ""value"": 0.0}, {""chunk_idx"": 4, ""value"": 0.0}, {""chunk_idx"": 5, ""value"": 0.0}]",6,0,0.1666666666666666,0.0,1.0,"[{""chunk_idx"": 0, ""value"": null}, {""chunk_idx"": 1, ""value"": null}, {""chunk_idx"": 2, ""value"": null}, {""chunk_idx"": 3, ""value"": null}, {""chunk_idx"": 4, ""value"": null}, {""chunk_idx"": 5, ""value"": null}]",0,6,"[{""chunk_idx"": 0, ""value"": 1.0}, {""chunk_idx"": 1, ""value"": 1.0}, {""chunk_idx"": 2, ""value"": 1.0}, {""chunk_idx"": 3, ""value"": 1.0}, {""chunk_idx"": 4, ""value"": 1.0}, {""chunk_idx"": 5, ""value"": 1.0}]",6,0,1.0,1.0,1.0,"[{""chunk_idx"": 0, ""value"": 1.0}, {""chunk_idx"": 1, ""value"": 1.0}, {""chunk_idx"": 2, ""value"": 1.0}, {""chunk_idx"": 3, ""value"": 1.0}, {""chunk_idx"": 4, ""value"": 1.0}, {""chunk_idx"": 5, ""value"": 1.0}]",6,0,1.0,1.0,1.0,"[{""chunk_idx"": 0, ""value"": 0.309832013655642}, {""chunk_idx"": 1, ""value"": 0.26026774447420975}, {""chunk_idx"": 2, ""value"": 0.6313312219264294}, {""chunk_idx"": 3, ""value"": 0.46534680040844734}, {""chunk_idx"": 4, ""value"": 0.5438797063857314}, {""chunk_idx"": 5, ""value"": 0.5327993686261868}]",6,0,0.4572428092461078,0.2602677444742097,0.6313312219264294,"{""ok"": 6}","{""partial faithful"": 6}","{""partial_faithful"": 6}","{""partial"": 6}","{""fallback approximation"": 6}","{""fallback"": 6}","{""partial"": 6}","{""fallback approximation"": 6}","{""fallback"": 6}","{""skipped"": 6}","{""partial faithful"": 6}","{""skipped"": 6}","{""ok"": 6}","{""article-faithful"": 6}","{""article_faithful"": 6}","{""partial"": 6}","{""fallback approximation"": 6}","{""fallback"": 6}","{""partial"": 6}","{""fallback approximation"": 6}","{""prompt_hint_fallback"": 6}","{""partial"": 6}",0.6648413347480963,0.6014281923499885,0.8172211306683563,6,0,"[{""chunk_idx"": 0, ""value"": 0.6109279712342517}, {""chunk_idx"": 1, ""value"": 0.6014281923499885}, {""chunk_idx"": 2, ""value"": 0.8172211306683563}, {""chunk_idx"": 3, ""value"": 0.6405504027100843}, {""chunk_idx"": 4, ""value"": 0.6625733284058956}, {""chunk_idx"": 5, ""value"": 0.6563469831200021}]",0.982339053104321,0.9742831525703272,0.9853809910515944,0.9610053168402776,0.9408060709635416,0.9806416829427084,0.9934905692261892,0.9871783487157884,0.996246688942504,0.0,0.0,0.0,0.5912324289480845,0.5777498483657837,0.6062783002853394,0.5802428746541342,0.4417526794433593,0.7842528411865234,/content/drive/MyDrive/worldscore_outputs/videos/dynamic_000001/full_rollout.mp4,0.9506975934409456,0.9525023594798656,0.9926548550647384,0.0,0.5912324786186218,0.580242874654134,0,{},0,1.0
dynamic_000002,articulated,6,"[{""chunk_idx"": 0, ""value"": 0.8812248234947523}, {""chunk_idx"": 1, ""value"": 0.8422605618834496}, {""chunk_idx"": 2, ""value"": 0.8896234904726347}, {""chunk_idx"": 3, ""value"": 0.886592316130797}, {""chunk_idx"": 4, ""value"": 0.8953187689185143}, {""chunk_idx"": 5, ""value"": 0.19095620412257103}]",6,0,0.7643293608371199,0.190956204122571,0.8953187689185143,"[{""chunk_idx"": 0, ""value"": 0.9307117076930163}, {""chunk_idx"": 1, ""value"": 0.6763719014176588}, {""chunk_idx"": 2, ""value"": 0.8342449176969362}, {""chunk_idx"": 3, ""value"": 0.6637469072911152}, {""chunk_idx"": 4, ""value"": 0.5883353852741041}, {""chunk_idx"": 5, ""value"": 0.9854081297046595}]",6,0,0.7798031581795817,0.5883353852741041,0.9854081297046596,"[{""chunk_idx"": 0, ""value"": 0.0}, {""chunk_idx"": 1, ""value"": 0.0}, {""chunk_idx"": 2, ""value"": 0.0}, {""chunk_idx"": 3, ""value"": 0.0}, {""chunk_idx"": 4, ""value"": 0.0}, {""chunk_idx"": 5, ""value"": 0.0}]",6,0,0.0,0.0,0.0,"[{""chunk_idx"": 0, ""value"": null}, {""chunk_idx"": 1, ""value"": null}, {""chunk_idx"": 2, ""value"": null}, {""chunk_idx"": 3, ""value"": null}, {""chunk_idx"": 4, ""value"": null}, {""chunk_idx"": 5, ""value"": null}]",0,6,"[{""chunk_idx"": 0, ""value"": 1.0}, {""chunk_idx"": 1, ""value"": 1.0}, {""chunk_idx"": 2, ""value"": 1.0}, {""chunk_idx"": 3, ""value"": 1.0}, {""chunk_idx"": 4, ""value"": 1.0}, {""chunk_idx"": 5, ""value"": 1.0}]",6,0,1.0,1.0,1.0,"[{""chunk_idx"": 0, ""value"": 1.0}, {""chunk_idx"": 1, ""value"": 1.0}, {""chunk_idx"": 2, ""value"": 1.0}, {""chunk_idx"": 3, ""value"": 1.0}, {""chunk_idx"": 4, ""value"": 1.0}, {""chunk_idx"": 5, ""value"": 1.0}]",6,0,1.0,1.0,1.0,"[{""chunk_idx"": 0, ""value"": 0.8938686654546861}, {""chunk_idx"": 1, ""value"": 0.5428313552721304}, {""chunk_idx"": 2, ""value"": 0.7533923405011883}, {""chunk_idx"": 3, ""value"": 0.5270828962797082}, {""chunk_idx"": 4, ""value"": 0.43655504464599426}, {""chunk_idx"": 5, ""value"": 0.977293970303798}]",6,0,0.6885040454095842,0.4365550446459942,0.977293970303798,"{""ok"": 6}","{""partial faithful"": 6}","{""partial_faithful"": 6}","{""partial"": 6}","{""fallback approximation"": 6}","{""fallback"": 6}","{""partial"": 6}","{""fallback approximation"": 6}","{""fallback"": 6}","{""skipped"": 6}","{""partial faithful"": 6}","{""skipped"": 6}","{""ok"": 6}","{""article-faithful"": 6}","{""article_faithful"": 6}","{""partial"": 6}","{""fallback approximation"": 6}","{""fallback"": 6}","{""partial"": 6}","{""fallback approximation"": 6}","{""prompt_hint_fallback"": 6}","{""partial"": 6}",0.6868423243749393,0.6565593303097439,0.7431707538959882,6,0,"[{""chunk_idx"": 0, ""value"": 0.7431707538959882}, {""chunk_idx"": 1, ""value"": 0.6620356938707649}, {""chunk_idx"": 2, ""value"": 0.7067006486266693}, {""chunk_idx"": 3, ""value"": 0.6606113230658467}, {""chunk_idx"": 4, ""value"": 0.6919761964806228}, {""chunk_idx"": 5, ""value"": 0.6565593303097439}]",0.9764567977852292,0.9668808641533057,0.9836289050678412,0.9594065348307292,0.9388224283854166,0.99200439453125,0.995969209470174,0.9947289553706684,0.9973221882340176,0.1666666666666666,0.0,1.0,0.5033828566471735,0.4801317751407623,0.5313153266906738,0.6402696139017742,0.5740112548828126,0.7715745208740235,/content/drive/MyDrive/worldscore_outputs/videos/dynamic_000002/full_rollout.mp4,0.9400904292628268,0.9572721135696308,0.9951226030358828,0.0,0.5033828616142273,0.6402696139017741,0,{},0,1.0
dynamic_000003,articulated,6,"[{""chunk_idx"": 0, ""value"": 0.9026121844847997}, {""chunk_idx"": 1, ""value"": 0.9240481158097585}, {""chunk_idx"": 2, ""value"": 0.8677042385657103}, {""chunk_idx"": 3, ""value"": 0.9382896199822426}, {""chunk_idx"": 4, ""value"": 0.7699717230957756}, {""chunk_idx"": 5, ""value"": 0.9025122863077595}]",6,0,0.8841896947076743,0.7699717230957756,0.9382896199822426,"[{""chunk_idx"": 0, ""value"": 0.9085359052588972}, {""chunk_idx"": 1, ""value"": 0.9530282989704404}, {""chunk_idx"": 2, ""value"": 0.9383796178730315}, {""chunk_idx"": 3, ""value"": 0.9081473288625086}, {""chunk_idx"": 4, ""value"": 0.9779001609214457}, {""chunk_idx"": 5, ""value"": 0.9283175731186}]",6,0,0.9357181475008206,0.9081473288625086,0.9779001609214456,"[{""chunk_idx"": 0, ""value"": 0.0}, {""chunk_idx"": 1, ""value"": 0.0}, {""chunk_idx"": 2, ""value"": 0.0}, {""chunk_idx"": 3, ""value"": 0.0}, {""chunk_idx"": 4, ""value"": 0.0}, {""chunk_idx"": 5, ""value"": 0.0}]",6,0,0.0,0.0,0.0,"[{""chunk_idx"": 0, ""value"": null}, {""chunk_idx"": 1, ""value"": null}, {""chunk_idx"": 2, ""value"": null}, {""chunk_idx"": 3, ""value"": null}, {""chunk_idx"": 4, ""value"": null}, {""chunk_idx"": 5, ""value"": null}]",0,6,"[{""chunk_idx"": 0, ""value"": 1.0}, {""chunk_idx"": 1, ""value"": 1.0}, {""chunk_idx"": 2, ""value"": 1.0}, {""chunk_idx"": 3, ""value"": 1.0}, {""chunk_idx"": 4, ""value"": 1.0}, {""chunk_idx"": 5, ""value"": 1.0}]",6,0,1.0,1.0,1.0,"[{""chunk_idx"": 0, ""value"": 1.0}, {""chunk_idx"": 1, ""value"": 1.0}, {""chunk_idx"": 2, ""value"": 1.0}, {""chunk_idx"": 3, ""value"": 1.0}, {""chunk_idx"": 4, ""value"": 1.0}, {""chunk_idx"": 5, ""value"": 1.0}]",6,0,1.0,1.0,1.0,"[{""chunk_idx"": 0, ""value"": 0.8608143978604846}, {""chunk_idx"": 1, ""value"": 0.9275830516737972}, {""chunk_idx"": 2, ""value"": 0.9054021179215704}, {""chunk_idx"": 3, ""value"": 0.8602392209892303}, {""chunk_idx"": 4, ""value"": 0.9656843288987317}, {""chunk_idx"": 5, ""value"": 0.8902785151270564}]",6,0,0.9016669387451453,0.8602392209892303,0.9656843288987316,"{""ok"": 6}","{""partial faithful"": 6}","{""partial_faithful"": 6}","{""partial"": 6}","{""fallback approximation"": 6}","{""fallback"": 6}","{""partial"": 6}","{""fallback approximation"": 6}","{""fallback"": 6}","{""skipped"": 6}","{""partial faithful"": 6}","{""skipped"": 6}","{""ok"": 6}","{""article-faithful"": 6}","{""article_faithful"": 6}","{""partial"": 6}","{""fallback approximation"": 6}","{""fallback"": 6}","{""partial"": 6}","{""fallback approximation"": 6}","{""prompt_hint_fallback"": 6}","{""partial"": 6}",0.7482583957895562,0.7188599978889432,0.7866978918286059,6,0,"[{""chunk_idx"": 0, ""value"": 0.7188599978889432}, {""chunk_idx"": 1, ""value"": 0.7436946073258022}, {""chunk_idx"": 2, ""value"": 0.7320682693711322}, {""chunk_idx"": 3, ""value"": 0.7866978918286059}, {""chunk_idx"": 4, ""value"": 0.728325593262007}, {""chunk_idx"": 5, ""value"": 0.7799040150608477}]",0.9375209462725452,0.90111031383276,0.9646846279501916,0.939356486002604,0.9312540690104166,0.9527180989583334,0.9952525449266622,0.9945478451797386,0.9959993595962692,0.3333333333333333,0.0,1.0,0.5548945069313049,0.5239278078079224,0.5773090720176697,0.548388641611735,0.4360790771484374,0.6193958282470703,/content/drive/MyDrive/worldscore_outputs/videos/dynamic_000003/full_rollout.mp4,0.7980571262188406,0.910990260591443,0.9948056063157598,0.0,0.5548945069313049,0.5483886416117351,0,{},0,1.0
dynamic_000004,articulated,6,"[{""chunk_idx"": 0, ""value"": 0.8073484897613525}, {""chunk_idx"": 1, ""value"": 0.8518145879109701}, {""chunk_idx"": 2, ""value"": 0.8375330939888954}, {""chunk_idx"": 3, ""value"": 0.8816608836253484}, {""chunk_idx"": 4, ""value"": 0.8131827163922852}, {""chunk_idx"": 5, ""value"": 0.8731547196706136}]",6,0,0.8441157485582442,0.8073484897613525,0.8816608836253484,"[{""chunk_idx"": 0, ""value"": 0.9131586728484729}, {""chunk_idx"": 1, ""value"": 0.897831796431455}, {""chunk_idx"": 2, ""value"": 0.7683186751378464}, {""chunk_idx"": 3, ""value"": 0.7959042111407005}, {""chunk_idx"": 4, ""value"": 0.8942768582280389}, {""chunk_idx"": 5, ""value"": 0.8462142337528384}]",6,0,0.8526174079232253,0.7683186751378464,0.9131586728484729,"[{""chunk_idx"": 0, ""value"": 0.0}, {""chunk_idx"": 1, ""value"": 0.0}, {""chunk_idx"": 2, ""value"": 0.0}, {""chunk_idx"": 3, ""value"": 0.0}, {""chunk_idx"": 4, ""value"": 0.0}, {""chunk_idx"": 5, ""value"": 0.0}]",6,0,0.0,0.0,0.0,"[{""chunk_idx"": 0, ""value"": null}, {""chunk_idx"": 1, ""value"": null}, {""chunk_idx"": 2, ""value"": null}, {""chunk_idx"": 3, ""value"": null}, {""chunk_idx"": 4, ""value"": null}, {""chunk_idx"": 5, ""value"": null}]",0,6,"[{""chunk_idx"": 0, ""value"": 1.0}, {""chunk_idx"": 1, ""value"": 1.0}, {""chunk_idx"": 2, ""value"": 1.0}, {""chunk_idx"": 3, ""value"": 1.0}, {""chunk_idx"": 4, ""value"": 1.0}, {""chunk_idx"": 5, ""value"": 1.0}]",6,0,1.0,1.0,1.0,"[{""chunk_idx"": 0, ""value"": 1.0}, {""chunk_idx"": 1, ""value"": 1.0}, {""chunk_idx"": 2, ""value"": 1.0}, {""chunk_idx"": 3, ""value"": 1.0}, {""chunk_idx"": 4, ""value"": 1.0}, {""chunk_idx"": 5, ""value"": 1.0}]",6,0,1.0,1.0,1.0,"[{""chunk_idx"": 0, ""value"": 0.8676678724908894}, {""chunk_idx"": 1, ""value"": 0.8450203277676126}, {""chunk_idx"": 2, ""value"": 0.6624580887185465}, {""chunk_idx"": 3, ""value"": 0.6999951007164269}, {""chunk_idx"": 4, ""value"": 0.8397983005920562}, {""chunk_idx"": 5, ""value"": 0.7703498744441607}]",6,0,0.7808815941216154,0.6624580887185465,0.8676678724908894,"{""ok"": 6}","{""partial faithful"": 6}","{""partial_faithful"": 6}","{""partial"": 6}","{""fallback approximation"": 6}","{""fallback"": 6}","{""partial"": 6}","{""fallback approximation"": 6}","{""fallback"": 6}","{""skipped"": 6}","{""partial faithful"": 6}","{""skipped"": 6}","{""ok"": 6}","{""article-faithful"": 6}","{""article_faithful"": 6}","{""partial"": 6}","{""fallback approximation"": 6}","{""fallback"": 6}","{""partial"": 6}","{""fallback approximation"": 6}","{""prompt_hint_fallback"": 6}","{""partial"": 6}",0.7051860964432057,0.6794338384199232,0.7223137129947275,6,0,"[{""chunk_idx"": 0, ""value"": 0.7223137129947275}, {""chunk_idx"": 1, ""value"": 0.7217087407335563}, {""chunk_idx"": 2, ""value"": 0.6794338384199232}, {""chunk_idx"": 3, ""value"": 0.6933177276866044}, {""chunk_idx"": 4, ""value"": 0.7074201945783316}, {""chunk_idx"": 5, ""value"": 0.7069223642460911}]",0.983949782119857,0.977982879926761,0.9877235889434814,0.9583367241753472,0.934051513671875,0.9800211588541666,0.995587203968411,0.9938908263229336,0.9965830026265062,0.0,0.0,0.0,0.5421454211076101,0.5134563446044922,0.56643146276474,0.5373178586324056,0.4749122161865234,0.6252636596679687,/content/drive/MyDrive/worldscore_outputs/videos/dynamic_000004/full_rollout.mp4,0.9530228296382316,0.9494465053481544,0.994367314486764,0.0,0.5421454906463623,0.5373178586324056,0,{},0,1.0
dynamic_000005,articulated,6,"[{""chunk_idx"": 0, ""value"": 0.7497278129061064}, {""chunk_idx"": 1, ""value"": 0.8450919265548388}, {""chunk_idx"": 2, ""value"": 0.7920641824603081}, {""chunk_idx"": 3, ""value"": 0.8578721061348915}, {""chunk_idx"": 4, ""value"": 0.8114937469363213}, {""chunk_idx"": 5, ""value"": 0.7951243370771408}]",6,0,0.8085623520116011,0.7497278129061064,0.8578721061348915,"[{""chunk_idx"": 0, ""value"": 0.5613459269505746}, {""chunk_idx"": 1, ""value"": 0.7649430202278608}, {""chunk_idx"": 2, ""value"": 0.7165346717480391}, {""chunk_idx"": 3, ""value"": 0.8424882651543238}, {""chunk_idx"": 4, ""value"": 0.7314631418445782}, {""chunk_idx"": 5, ""value"": 0.6134992420556937}]",6,0,0.7050457113301783,0.5613459269505746,0.8424882651543238,"[{""chunk_idx"": 0, ""value"": 0.0}, {""chunk_idx"": 1, ""value"": 0.0}, {""chunk_idx"": 2, ""value"": 1.0}, {""chunk_idx"": 3, ""value"": 0.0}, {""chunk_idx"": 4, ""value"": 0.0}, {""chunk_idx"": 5, ""value"": 1.0}]",6,0,0.3333333333333333,0.0,1.0,"[{""chunk_idx"": 0, ""value"": null}, {""chunk_idx"": 1, ""value"": null}, {""chunk_idx"": 2, ""value"": null}, {""chunk_idx"": 3, ""value"": null}, {""chunk_idx"": 4, ""value"": null}, {""chunk_idx"": 5, ""value"": null}]",0,6,"[{""chunk_idx"": 0, ""value"": 1.0}, {""chunk_idx"": 1, ""value"": 1.0}, {""chunk_idx"": 2, ""value"": 1.0}, {""chunk_idx"": 3, ""value"": 1.0}, {""chunk_idx"": 4, ""value"": 1.0}, {""chunk_idx"": 5, ""value"": 1.0}]",6,0,1.0,1.0,1.0,"[{""chunk_idx"": 0, ""value"": 1.0}, {""chunk_idx"": 1, ""value"": 1.0}, {""chunk_idx"": 2, ""value"": 1.0}, {""chunk_idx"": 3, ""value"": 1.0}, {""chunk_idx"": 4, ""value"": 1.0}, {""chunk_idx"": 5, ""value"": 1.0}]",6,0,1.0,1.0,1.0,"[{""chunk_idx"": 0, ""value"": 0.4056698853416587}, {""chunk_idx"": 1, ""value"": 0.657915985235193}, {""chunk_idx"": 2, ""value"": 0.5940296652627697}, {""chunk_idx"": 3, ""value"": 0.765056560194004}, {""chunk_idx"": 4, ""value"": 0.6134803839256342}, {""chunk_idx"": 5, ""value"": 0.46607886520120756}]",6,0,0.5837052241934112,0.4056698853416587,0.765056560194004,"{""ok"": 6}","{""partial faithful"": 6}","{""partial_faithful"": 6}","{""partial"": 6}","{""fallback approximation"": 6}","{""fallback"": 6}","{""partial"": 6}","{""fallback approximation"": 6}","{""fallback"": 6}","{""skipped"": 6}","{""partial faithful"": 6}","{""skipped"": 6}","{""ok"": 6}","{""article-faithful"": 6}","{""article_faithful"": 6}","{""partial"": 6}","{""fallback approximation"": 6}","{""fallback"": 6}","{""partial"": 6}","{""fallback approximation"": 6}","{""prompt_hint_fallback"": 6}","{""partial"": 6}",0.7090488055550211,0.6229580445362086,0.7990731126465441,6,0,"[{""chunk_idx"": 0, ""value"": 0.6229580445362086}, {""chunk_idx"": 1, ""value"": 0.6854546825036972}, {""chunk_idx"": 2, ""value"": 0.7990731126465441}, {""chunk_idx"": 3, ""value"": 0.7055168989520112}, {""chunk_idx"": 4, ""value"": 0.6694936248449438}, {""chunk_idx"": 5, ""value"": 0.7717964698467221}]",0.9874366921269232,0.9819490487376848,0.9893631575008234,0.9609375,0.9408467610677084,0.97601318359375,0.9944479365684714,0.9913475964116116,0.9959247610719636,0.0,0.0,0.0,0.5061865051587423,0.4990453720092773,0.5193665027618408,0.6393799710591636,0.5830822784423828,0.6954843170166015,/content/drive/MyDrive/worldscore_outputs/videos/dynamic_000005/full_rollout.mp4,0.9596709493022636,0.9639261744966444,0.9936181971622932,0.0,0.5061865448951721,0.6393799710591633,0,{},0,1.0
